ID,rep,week,oxy,Genus,Length,fraction of reads,project
22_HOW5,4,5,High,Methanosarcina,5364,1.9383586292397678e-05,1056058
22_HOW5,4,5,High,Olleya,6956,1.9383586292397678e-05,1056058
22_HOW5,4,5,High,Saccharophagus,3533,1.9383586292397678e-05,1056058
16_LOW5,4,5,Low,Advenella,4516,1.9383030584660168e-05,1056046
16_LOW5,4,5,Low,Citrobacter,3049,1.9383030584660168e-05,1056046
10_HOW4,4,4,High,Marivirga,5687,1.9382422188996923e-05,1056034
100_LOW12,4,12,Low,Bifidobacterium,2219,1.9377099129514856e-05,1056214
100_LOW12,4,12,Low,Mycobacterium,10718,1.9377099129514856e-05,1056214
34_HOW6,4,6,High,Pusillimonas,6616,1.9370158022708663e-05,1056082
106_HOW12,4,12,High,Sideroxydans,14532,1.9327696571089278e-05,1056226
28_LOW6,4,6,Low,Salinisphaera,2671,1.9301066138358035e-05,1056070
22_HOW5,4,5,High,Luteimonas,5385,1.9285689391931026e-05,1056058
88_LOW11,4,11,Low,Dyella,8180,1.9281060386864312e-05,1056190
88_LOW11,4,11,Low,Lewinella,8012,1.9281060386864312e-05,1056190
52_LOW8,4,8,Low,Elizabethkingia,3095,1.9280562549088948e-05,1056118
52_LOW8,4,8,Low,Providencia,856,1.9280562549088948e-05,1056118
52_LOW8,4,8,Low,Psychromonas,3888,1.9280562549088948e-05,1056118
10_HOW4,4,4,High,Alistipes,5062,1.9274742065724717e-05,1056034
10_HOW4,4,4,High,Jeotgalicoccus,962,1.9274742065724717e-05,1056034
94_HOW11,4,11,High,Kitasatospora,2565,1.9262379568276593e-05,1056202
70_HOW9,4,9,High,Methylosinus,10931,1.925588593146355e-05,1056154
58_HOW8,4,8,High,Cellvibrio,1670,1.9252242886296255e-05,1056130
88_LOW11,4,11,Low,Rhodonellum,9322,1.92194595549574e-05,1056190
100_LOW12,4,12,Low,Arenibacter,8810,1.9215173510048158e-05,1056214
46_HOW7,4,7,High,Psychroflexus,10423,1.9199791773479988e-05,1056106
28_LOW6,4,6,Low,Advenella,4614,1.918685864641509e-05,1056070
28_LOW6,4,6,Low,Porphyromonas,2087,1.918685864641509e-05,1056070
40_LOW7,4,7,Low,Caldilinea,5493,1.9177835484349865e-05,1056094
52_LOW8,4,8,Low,Caldicellulosiruptor,1867,1.9165110078735122e-05,1056118
64_LOW9,4,9,Low,Syntrophus,5535,1.916309121115105e-05,1056142
64_LOW9,4,9,Low,Thalassobaculum,4156,1.916309121115105e-05,1056142
70_HOW9,4,9,High,Psychroflexus,5944,1.915789160102353e-05,1056154
106_HOW12,4,12,High,Lysobacter,17211,1.914672562941241e-05,1056226
106_HOW12,4,12,High,Marinobacterium,10100,1.914672562941241e-05,1056226
58_HOW8,4,8,High,Flexibacter,10236,1.9134130966748422e-05,1056130
16_LOW5,4,5,Low,Alishewanella,3175,1.9131302914729518e-05,1056046
34_HOW6,4,6,High,Tenacibaculum,12205,1.9130279904780382e-05,1056082
88_LOW11,4,11,Low,Nitrospina,6055,1.9096257891143568e-05,1056190
4_LOW4,4,4,Low,Parachlamydia,2906,1.908876325592136e-05,1056022
124_LOW14,4,14,Low,Sphingobacterium,14726,1.908192948183911e-05,1056262
10_HOW4,4,4,High,Meiothermus,4257,1.9059381819180306e-05,1056034
52_LOW8,4,8,Low,Cronobacter,4737,1.9049657608381296e-05,1056118
76_LOW10,4,10,Low,Zavarzinella,8767,1.903292805703275e-05,1056166
16_LOW5,4,5,Low,Tannerella,4063,1.900543907976419e-05,1056046
124_LOW14,4,14,Low,Spirosoma,16361,1.8972889884800028e-05,1056262
28_LOW6,4,6,Low,Natrialba,1412,1.8958443662529197e-05,1056070
10_HOW4,4,4,High,Epilithonimonas,3700,1.89517016959081e-05,1056034
10_HOW4,4,4,High,Phaeobacter,745,1.89517016959081e-05,1056034
4_LOW4,4,4,Low,Kingella,3075,1.891983614746188e-05,1056022
4_LOW4,4,4,Low,Salinivibrio,2161,1.891983614746188e-05,1056022
118_HOW13,4,13,High,Chitinimonas,27393,1.8914899199918977e-05,1056250
94_HOW11,4,11,High,Sideroxydans,12471,1.8914526212641798e-05,1056202
100_LOW12,4,12,Low,Azospira,9162,1.8891322271114762e-05,1056214
40_LOW7,4,7,Low,Photobacterium,4845,1.8885787228243015e-05,1056094
88_LOW11,4,11,Low,Ruegeria,6554,1.884985456351591e-05,1056190
88_LOW11,4,11,Low,Saccharophagus,4517,1.884985456351591e-05,1056190
28_LOW6,4,6,Low,Methanofollis,668,1.884423617058625e-05,1056070
58_HOW8,4,8,High,Tenacibaculum,11003,1.883885116787885e-05,1056130
34_HOW6,4,6,High,Haliangium,11463,1.883043225737003e-05,1056082
76_LOW10,4,10,Low,Ectothiorhodospira,2365,1.8828272916634546e-05,1056166
52_LOW8,4,8,Low,Actinomyces,2006,1.881875266767364e-05,1056118
70_HOW9,4,9,High,Adhaeribacter,13208,1.8814911444483468e-05,1056154
64_LOW9,4,9,Low,Arthrobacter,4477,1.8765928699002843e-05,1056142
64_LOW9,4,9,Low,Butyrivibrio,3789,1.8765928699002843e-05,1056142
70_HOW9,4,9,High,Marivirga,11395,1.876591427926346e-05,1056154
16_LOW5,4,5,Low,Psychroflexus,5001,1.875371140983354e-05,1056046
4_LOW4,4,4,Low,Lactobacillus,3621,1.8750909039002396e-05,1056022
82_HOW10,4,10,High,Thiorhodospira,2260,1.875090313129665e-05,1056178
28_LOW6,4,6,Low,Alteromonas,5294,1.87300286786433e-05,1056070
28_LOW6,4,6,Low,Nafulsella,3871,1.87300286786433e-05,1056070
28_LOW6,4,6,Low,Xanthobacter,1266,1.87300286786433e-05,1056070
100_LOW12,4,12,Low,Algoriphagus,10571,1.8729396651648067e-05,1056214
70_HOW9,4,9,High,Edwardsiella,10928,1.871691711404345e-05,1056154
70_HOW9,4,9,High,Thiocystis,6569,1.871691711404345e-05,1056154
52_LOW8,4,8,Low,Caenispirillum,4118,1.8703300197319816e-05,1056118
52_LOW8,4,8,Low,Ferrimonas,3975,1.8703300197319816e-05,1056118
40_LOW7,4,7,Low,Verminephrobacter,6104,1.8691088390838446e-05,1056094
64_LOW9,4,9,Low,Actinoalloteichus,3316,1.866663807096579e-05,1056142
64_LOW9,4,9,Low,Anaeromyxobacter,6145,1.866663807096579e-05,1056142
124_LOW14,4,14,Low,Granulicella,8838,1.8645771093682787e-05,1056262
76_LOW10,4,10,Low,Cycloclasticus,5501,1.8623617776236347e-05,1056166
28_LOW6,4,6,Low,Dehalobacter,2073,1.8615821186700356e-05,1056070
28_LOW6,4,6,Low,Neptuniibacter,4169,1.8615821186700356e-05,1056070
40_LOW7,4,7,Low,Luteimonas,8084,1.859373897213616e-05,1056094
94_HOW11,4,11,High,Methanobacterium,1545,1.8566672857007007e-05,1056202
94_HOW11,4,11,High,Rhodopirellula,16350,1.852319118755266e-05,1056202
130_HOW14,4,14,High,Pusillimonas,34195,1.8522734969722784e-05,1056274
10_HOW4,4,4,High,Ruegeria,5090,1.852098120281928e-05,1056034
22_HOW5,4,5,High,Alcanivorax,4877,1.8502514188197784e-05,1056058
28_LOW6,4,6,Low,Halothiobacillus,2420,1.8501613694757407e-05,1056070
52_LOW8,4,8,Low,Ectothiorhodospira,993,1.8472395256612164e-05,1056118
70_HOW9,4,9,High,Psychroserpens,10627,1.8471931287943406e-05,1056154
64_LOW9,4,9,Low,Leadbetterella,5997,1.846805681489169e-05,1056142
124_LOW14,4,14,Low,Loktanella,20774,1.8464038431950986e-05,1056262
46_HOW7,4,7,High,Rhodonellum,14426,1.846133824373076e-05,1056106
124_LOW14,4,14,Low,Roseobacter,18246,1.8427691899604625e-05,1056262
58_HOW8,4,8,High,Empedobacter,8139,1.8425459449461445e-05,1056130
40_LOW7,4,7,Low,Marinomonas,2149,1.8399040134731596e-05,1056094
40_LOW7,4,7,Low,Thalassospira,4117,1.8399040134731596e-05,1056094
28_LOW6,4,6,Low,Hamadaea,1975,1.8387406202814463e-05,1056070
16_LOW5,4,5,Low,Sphingopyxis,4388,1.8376119904937563e-05,1056046
70_HOW9,4,9,High,Bilophila,3523,1.8373936957503386e-05,1056154
64_LOW9,4,9,Low,Inquilinus,5753,1.8368766186854634e-05,1056142
100_LOW12,4,12,Low,Luteimonas,11792,1.835157020622577e-05,1056214
76_LOW10,4,10,Low,Lamprocystis,6807,1.835074425570541e-05,1056166
34_HOW6,4,6,High,Alteromonas,6686,1.835067602151347e-05,1056082
34_HOW6,4,6,High,Bacteriovorax,7263,1.835067602151347e-05,1056082
46_HOW7,4,7,High,Dysgonomonas,13943,1.8331022914951483e-05,1056106
124_LOW14,4,14,Low,Arenimonas,8442,1.8318652302565546e-05,1056262
112_LOW13,4,13,Low,Mucilaginibacter,8180,1.831660336131962e-05,1056238
22_HOW5,4,5,High,Pirellula,4722,1.8306720387264473e-05,1056058
10_HOW4,4,4,High,Thiorhodococcus,5515,1.8305620956274872e-05,1056034
40_LOW7,4,7,Low,Gluconobacter,2792,1.830169071602931e-05,1056094
70_HOW9,4,9,High,Kocuria,9250,1.827594262706337e-05,1056154
28_LOW6,4,6,Low,Cellvibrio,4454,1.8273198710871514e-05,1056070
28_LOW6,4,6,Low,Virgibacillus,911,1.8273198710871514e-05,1056070
16_LOW5,4,5,Low,Henriciella,1536,1.8250256069972236e-05,1056046
16_LOW5,4,5,Low,Ochrobactrum,3965,1.8250256069972236e-05,1056046
4_LOW4,4,4,Low,Gardnerella,807,1.8244127713623955e-05,1056022
94_HOW11,4,11,High,Desulfonema,1428,1.8218819501372216e-05,1056202
76_LOW10,4,10,Low,Gemmatimonas,5957,1.8214307495439944e-05,1056166
82_HOW10,4,10,High,Haliscomenobacter,12920,1.820524192906315e-05,1056178
70_HOW9,4,9,High,Selenomonas,9468,1.817794829662335e-05,1056154
94_HOW11,4,11,High,Marinobacterium,4524,1.8175337831917868e-05,1056202
76_LOW10,4,10,Low,Cytophaga,5308,1.8146089115307207e-05,1056166
52_LOW8,4,8,Low,Aequorivita,1694,1.8126037845550687e-05,1056118
52_LOW8,4,8,Low,Anaerophaga,4832,1.8126037845550687e-05,1056118
52_LOW8,4,8,Low,Blastococcus,2833,1.8126037845550687e-05,1056118
52_LOW8,4,8,Low,Stigmatella,3827,1.8126037845550687e-05,1056118
16_LOW5,4,5,Low,Desulfomonile,2578,1.812439223500691e-05,1056046
16_LOW5,4,5,Low,Thioalkalimicrobium,3489,1.812439223500691e-05,1056046
22_HOW5,4,5,High,Blastopirellula,4593,1.8110926586331166e-05,1056058
34_HOW6,4,6,High,Brachymonas,8380,1.8110797903585188e-05,1056082
40_LOW7,4,7,Low,Fulvivirga,5715,1.8106991878624745e-05,1056094
10_HOW4,4,4,High,Tolumonas,4079,1.809026070973046e-05,1056034
100_LOW12,4,12,Low,Geopsychrobacter,6661,1.8081694173781274e-05,1056214
70_HOW9,4,9,High,Dickeya,9119,1.807995396618333e-05,1056154
4_LOW4,4,4,Low,Odoribacter,792,1.8075200605164474e-05,1056022
124_LOW14,4,14,Low,Dyadobacter,15652,1.8064226576141023e-05,1056262
88_LOW11,4,11,Low,Afipia,7945,1.804904374872602e-05,1056190
88_LOW11,4,11,Low,Arenimonas,5501,1.804904374872602e-05,1056190
28_LOW6,4,6,Low,Allochromatium,3703,1.804478372698562e-05,1056070
46_HOW7,4,7,High,Odoribacter,13895,1.8026953814466506e-05,1056106
22_HOW5,4,5,High,Actinokineospora,6255,1.801302968586451e-05,1056058
76_LOW10,4,10,Low,Alcaligenes,8617,1.800965235504174e-05,1056166
76_LOW10,4,10,Low,Deinococcus,5996,1.800965235504174e-05,1056166
46_HOW7,4,7,High,Empedobacter,13505,1.7983515371540078e-05,1056106
76_LOW10,4,10,Low,Marinomonas,5092,1.7941433974909007e-05,1056166
28_LOW6,4,6,Low,Modestobacter,1720,1.7930576235042673e-05,1056070
4_LOW4,4,4,Low,Desulfarculus,1526,1.7906273496704994e-05,1056022
4_LOW4,4,4,Low,Helicobacter,2574,1.7906273496704994e-05,1056022
4_LOW4,4,4,Low,Methanomethylovorans,2579,1.7906273496704994e-05,1056022
70_HOW9,4,9,High,Ktedonobacter,9857,1.7883965305303296e-05,1056154
118_HOW13,4,13,High,Methyloversatilis,15937,1.7868815609855738e-05,1056250
82_HOW10,4,10,High,Clostridium,7304,1.7858002982187286e-05,1056178
46_HOW7,4,7,High,Aquiflexum,15503,1.7853200042760802e-05,1056106
58_HOW8,4,8,High,Brachymonas,7010,1.7834899851722296e-05,1056130
22_HOW5,4,5,High,Desulforegula,4296,1.78172358849312e-05,1056058
40_LOW7,4,7,Low,Desulfonema,4650,1.7814943622517895e-05,1056094
40_LOW7,4,7,Low,Mariprofundus,4663,1.7814943622517895e-05,1056094
88_LOW11,4,11,Low,Geopsychrobacter,6516,1.7802640421098358e-05,1056190
130_HOW14,4,14,High,Delftia,28561,1.7796737942307802e-05,1056274
130_HOW14,4,14,High,Pedobacter,28320,1.7796737942307802e-05,1056274
94_HOW11,4,11,High,Rubrobacter,8256,1.7784002806828728e-05,1056202
112_LOW13,4,13,Low,Azonexus,10287,1.7783580512180686e-05,1056238
52_LOW8,4,8,Low,Paracoccus,3983,1.777968043448921e-05,1056118
130_HOW14,4,14,High,Chryseobacterium,36019,1.7777116401026316e-05,1056274
64_LOW9,4,9,Low,Methylosinus,4802,1.7773022418632323e-05,1056142
94_HOW11,4,11,High,Thioflavicoccus,6438,1.7740521137374376e-05,1056202
4_LOW4,4,4,Low,Halobacillus,2534,1.773734638824551e-05,1056022
4_LOW4,4,4,Low,Shinella,2913,1.773734638824551e-05,1056022
4_LOW4,4,4,Low,Sulfuricurvum,2940,1.773734638824551e-05,1056022
4_LOW4,4,4,Low,Thioalkalimicrobium,2642,1.773734638824551e-05,1056022
70_HOW9,4,9,High,Brevibacillus,9372,1.773697380964327e-05,1056154
28_LOW6,4,6,Low,Thermobispora,703,1.770216125115678e-05,1056070
124_LOW14,4,14,Low,Sulfitobacter,16616,1.770076125267742e-05,1056262
52_LOW8,4,8,Low,Thalassobaculum,3745,1.7664227964135384e-05,1056118
10_HOW4,4,4,High,Mycoplasma,3480,1.765954021664164e-05,1056034
94_HOW11,4,11,High,Pedobacter,13334,1.765355779846568e-05,1056202
46_HOW7,4,7,High,Aequorivita,16400,1.7636007828128677e-05,1056106
46_HOW7,4,7,High,Polaribacter,15308,1.7636007828128677e-05,1056106
34_HOW6,4,6,High,Nocardiopsis,9140,1.763104166772863e-05,1056082
22_HOW5,4,5,High,Ktedonobacter,6336,1.762144208399789e-05,1056058
40_LOW7,4,7,Low,Adhaeribacter,6835,1.7620244785113326e-05,1056094
100_LOW12,4,12,Low,Sporocytophaga,8737,1.759591731538118e-05,1056214
28_LOW6,4,6,Low,Cardiobacterium,584,1.758795375921383e-05,1056070
28_LOW6,4,6,Low,Oscillibacter,1674,1.758795375921383e-05,1056070
4_LOW4,4,4,Low,Geovibrio,2584,1.756841927978603e-05,1056022
4_LOW4,4,4,Low,Porphyrobacter,2102,1.756841927978603e-05,1056022
124_LOW14,4,14,Low,Solitalea,15048,1.755537512329198e-05,1056262
10_HOW4,4,4,High,Caloramator,2845,1.7551860093369436e-05,1056034
10_HOW4,4,4,High,Winogradskyella,3270,1.7551860093369436e-05,1056034
112_LOW13,4,13,Low,Acetivibrio,1244,1.754129739893572e-05,1056238
22_HOW5,4,5,High,Terriglobus,5262,1.7523545183531235e-05,1056058
58_HOW8,4,8,High,Rhodonellum,5418,1.7480564093078805e-05,1056130
64_LOW9,4,9,Low,Brevundimonas,3877,1.7475150534521166e-05,1056142
28_LOW6,4,6,Low,Oceanobacter,1749,1.7473746267270887e-05,1056070
76_LOW10,4,10,Low,Mannheimia,1181,1.746390531397987e-05,1056166
10_HOW4,4,4,High,Corynebacterium,3808,1.744417997009723e-05,1056034
10_HOW4,4,4,High,Geodermatophilus,4987,1.744417997009723e-05,1056034
10_HOW4,4,4,High,Neptuniibacter,3191,1.744417997009723e-05,1056034
22_HOW5,4,5,High,Desulfospira,3919,1.742564828306458e-05,1056058
22_HOW5,4,5,High,Parachlamydia,5629,1.742564828306458e-05,1056058
40_LOW7,4,7,Low,Bdellovibrio,6372,1.742554594770876e-05,1056094
4_LOW4,4,4,Low,Advenella,2158,1.739949217132655e-05,1056022
16_LOW5,4,5,Low,Desulfotignum,2708,1.7369209225214955e-05,1056046
58_HOW8,4,8,High,Thiocystis,6993,1.7362452173530976e-05,1056130
28_LOW6,4,6,Low,Cesiribacter,2763,1.7359538775327938e-05,1056070
10_HOW4,4,4,High,Mesoflavibacter,4042,1.7336499846825024e-05,1056034
22_HOW5,4,5,High,Desulfomicrobium,3313,1.7327751382597924e-05,1056058
22_HOW5,4,5,High,Rhodovulum,3271,1.7327751382597924e-05,1056058
76_LOW10,4,10,Low,Planctomyces,6641,1.73274685537144e-05,1056166
88_LOW11,4,11,Low,Olivibacter,6444,1.7309833765843042e-05,1056190
64_LOW9,4,9,Low,Candidatus Glomeribacter,5891,1.7276569278447064e-05,1056142
64_LOW9,4,9,Low,Desulfurivibrio,2441,1.7276569278447064e-05,1056142
64_LOW9,4,9,Low,Holophaga,5001,1.7276569278447064e-05,1056142
100_LOW12,4,12,Low,Leptospira,10253,1.7272066076447783e-05,1056214
70_HOW9,4,9,High,Alicyclobacillus,9567,1.724700215744318e-05,1056154
28_LOW6,4,6,Low,Promicromonospora,1131,1.724533128338499e-05,1056070
16_LOW5,4,5,Low,Alicyclobacillus,3259,1.7243345390249632e-05,1056046
16_LOW5,4,5,Low,Dehalococcoides,2802,1.7243345390249632e-05,1056046
4_LOW4,4,4,Low,Intrasporangium,2526,1.7230565062867068e-05,1056022
22_HOW5,4,5,High,Wolbachia,7049,1.722985448213127e-05,1056058
10_HOW4,4,4,High,Kangiella,2271,1.722881972355282e-05,1056034
46_HOW7,4,7,High,Fibrisoma,14756,1.7201623398864424e-05,1056106
76_LOW10,4,10,Low,Clostridium,5289,1.7191031793448935e-05,1056166
34_HOW6,4,6,High,Haliea,2730,1.7151285431872066e-05,1056082
40_LOW7,4,7,Low,Planctomyces,5501,1.713349769160191e-05,1056094
22_HOW5,4,5,High,Patulibacter,5182,1.7131957581664617e-05,1056058
76_LOW10,4,10,Low,Emticicia,5155,1.71228134133162e-05,1056166
10_HOW4,4,4,High,Streptobacillus,1919,1.7121139600280616e-05,1056034
16_LOW5,4,5,Low,Zavarzinella,1433,1.7117481555284305e-05,1056046
70_HOW9,4,9,High,Vulcanisaeta,9371,1.710001066178315e-05,1056154
34_HOW6,4,6,High,Pandoraea,8828,1.7091315902389997e-05,1056082
4_LOW4,4,4,Low,Desulfonatronum,1704,1.7061637954407588e-05,1056022
106_HOW12,4,12,High,Chelatococcus,18891,1.7047462705960767e-05,1056226
22_HOW5,4,5,High,Brevundimonas,5117,1.703406068119796e-05,1056058
28_LOW6,4,6,Low,Caldicellulosiruptor,1081,1.7016916299499097e-05,1056070
28_LOW6,4,6,Low,Enterococcus,3214,1.7016916299499097e-05,1056070
82_HOW10,4,10,High,Bacteroides,11407,1.7014708396917332e-05,1056178
10_HOW4,4,4,High,Ornithobacterium,2465,1.701345947700841e-05,1056034
70_HOW9,4,9,High,Thermofilum,9216,1.7002016331343132e-05,1056154
70_HOW9,4,9,High,Truepera,8779,1.7002016331343132e-05,1056154
70_HOW9,4,9,High,Xanthobacter,7756,1.7002016331343132e-05,1056154
88_LOW11,4,11,Low,Geobacter,6892,1.7001829606308467e-05,1056190
16_LOW5,4,5,Low,Syntrophorhabdus,1826,1.6991617720318978e-05,1056046
76_LOW10,4,10,Low,Arcticibacter,5470,1.6986376653050732e-05,1056166
124_LOW14,4,14,Low,Haliscomenobacter,14316,1.6973830605750217e-05,1056262
52_LOW8,4,8,Low,Dysgonomonas,3677,1.6971513142012426e-05,1056118
52_LOW8,4,8,Low,Echinicola,4485,1.6971513142012426e-05,1056118
52_LOW8,4,8,Low,Pelagibaca,582,1.6971513142012426e-05,1056118
76_LOW10,4,10,Low,Propionibacterium,1850,1.6918158272918e-05,1056166
10_HOW4,4,4,High,Lactococcus,2530,1.6905779353736205e-05,1056034
70_HOW9,4,9,High,Endozoicomonas,8424,1.6904022000903116e-05,1056154
70_HOW9,4,9,High,Thalassospira,8633,1.6904022000903116e-05,1056154
28_LOW6,4,6,Low,Lewinella,5424,1.6902708807556152e-05,1056070
124_LOW14,4,14,Low,Thiocystis,11512,1.69011375410575e-05,1056262
4_LOW4,4,4,Low,Leisingera,2285,1.6892710845948107e-05,1056022
4_LOW4,4,4,Low,Tsukamurella,2861,1.6892710845948107e-05,1056022
58_HOW8,4,8,High,Lewinella,8733,1.6890004495339657e-05,1056130
64_LOW9,4,9,Low,Sebaldella,3409,1.6879406766298855e-05,1056142
64_LOW9,4,9,Low,Thalassobium,3073,1.6879406766298855e-05,1056142
16_LOW5,4,5,Low,Desulfocurvus,1498,1.6865753885353655e-05,1056046
16_LOW5,4,5,Low,Thalassobaculum,2762,1.6865753885353655e-05,1056046
52_LOW8,4,8,Low,Ruminococcus,3564,1.68560606716586e-05,1056118
70_HOW9,4,9,High,Actinospica,8846,1.685502483568311e-05,1056154
40_LOW7,4,7,Low,Arenimonas,7574,1.684144943549506e-05,1056094
88_LOW11,4,11,Low,Arenibacter,8142,1.6817027110587723e-05,1056190
70_HOW9,4,9,High,Oceanimonas,5824,1.6806027670463097e-05,1056154
28_LOW6,4,6,Low,Alishewanella,2922,1.6788501315613204e-05,1056070
28_LOW6,4,6,Low,Echinicola,5389,1.6788501315613204e-05,1056070
94_HOW11,4,11,High,Symbiobacterium,2126,1.67839244093787e-05,1056202
76_LOW10,4,10,Low,Frankia,7454,1.6781721512652532e-05,1056166
64_LOW9,4,9,Low,Amphritea,3841,1.6780116138261804e-05,1056142
64_LOW9,4,9,Low,Catenovulum,2528,1.6780116138261804e-05,1056142
64_LOW9,4,9,Low,Parvularcula,3552,1.6780116138261804e-05,1056142
58_HOW8,4,8,High,Adhaeribacter,7671,1.6771892575791828e-05,1056130
58_HOW8,4,8,High,Olivibacter,9269,1.6771892575791828e-05,1056130
46_HOW7,4,7,High,Solirubrobacter,8164,1.676723896960017e-05,1056106
112_LOW13,4,13,Low,Oceanicola,15986,1.676599143655182e-05,1056238
70_HOW9,4,9,High,Thermobifida,8534,1.675703050524309e-05,1056154
40_LOW7,4,7,Low,Cesiribacter,5362,1.6744100016792775e-05,1056094
16_LOW5,4,5,Low,Planctomyces,3347,1.6739890050388328e-05,1056046
100_LOW12,4,12,Low,Aeromonas,6606,1.6732314011558792e-05,1056214
4_LOW4,4,4,Low,Lautropia,2594,1.6723783737488623e-05,1056022
124_LOW14,4,14,Low,Haliea,6665,1.6719404879325698e-05,1056262
112_LOW13,4,13,Low,Afipia,7963,1.6717534813902826e-05,1056238
64_LOW9,4,9,Low,Desulfocurvus,1964,1.668082551022475e-05,1056142
28_LOW6,4,6,Low,Thermoanaerobacter,821,1.6674293823670255e-05,1056070
94_HOW11,4,11,High,Bacteroides,8083,1.6653479401015655e-05,1056202
40_LOW7,4,7,Low,Parabacteroides,5953,1.664675059809049e-05,1056094
40_LOW7,4,7,Low,Sporocytophaga,6005,1.664675059809049e-05,1056094
76_LOW10,4,10,Low,Dyadobacter,7679,1.6645284752387062e-05,1056166
76_LOW10,4,10,Low,Nocardia,3735,1.6645284752387062e-05,1056166
76_LOW10,4,10,Low,Pirellula,7040,1.6645284752387062e-05,1056166
88_LOW11,4,11,Low,Neptunomonas,6728,1.663222461486698e-05,1056190
52_LOW8,4,8,Low,Bifidobacterium,3145,1.662515573095095e-05,1056118
52_LOW8,4,8,Low,Frankia,2773,1.662515573095095e-05,1056118
52_LOW8,4,8,Low,Micromonospora,4137,1.662515573095095e-05,1056118
70_HOW9,4,9,High,Saprospira,9830,1.661003900958306e-05,1056154
70_HOW9,4,9,High,Xylanimonas,9042,1.661003900958306e-05,1056154
10_HOW4,4,4,High,Denitrovibrio,1588,1.6582738983919587e-05,1056034
10_HOW4,4,4,High,Desulfurispora,1483,1.6582738983919587e-05,1056034
10_HOW4,4,4,High,Parabacteroides,4230,1.6582738983919587e-05,1056034
64_LOW9,4,9,Low,Citreicella,3574,1.6581534882187698e-05,1056142
64_LOW9,4,9,Low,Xylella,4415,1.6581534882187698e-05,1056142
106_HOW12,4,12,High,Azonexus,10992,1.6576938257600915e-05,1056226
106_HOW12,4,12,High,Microvirga,19460,1.6576938257600915e-05,1056226
82_HOW10,4,10,High,Afipia,7443,1.656825832236265e-05,1056178
70_HOW9,4,9,High,Alcanivorax,8623,1.6561041844363054e-05,1056154
28_LOW6,4,6,Low,Xylanimonas,967,1.656008633172731e-05,1056070
40_LOW7,4,7,Low,Candidatus Glomeribacter,5529,1.654940117938821e-05,1056094
94_HOW11,4,11,High,Oceanospirillum,5404,1.6523034392652606e-05,1056202
82_HOW10,4,10,High,Cycloclasticus,2706,1.651865275852324e-05,1056178
52_LOW8,4,8,Low,Anaerobaculum,2072,1.6509703260597124e-05,1056118
88_LOW11,4,11,Low,Cellvibrio,4329,1.650902295105315e-05,1056190
76_LOW10,4,10,Low,Photobacterium,4391,1.6508847992121596e-05,1056166
22_HOW5,4,5,High,Saccharomonospora,5345,1.644667927839803e-05,1056058
28_LOW6,4,6,Low,Candidatus Glomeribacter,2597,1.6445878839784362e-05,1056070
76_LOW10,4,10,Low,Halothiobacillus,1337,1.6440629611988862e-05,1056166
94_HOW11,4,11,High,Caulobacter,12510,1.643607105374391e-05,1056202
70_HOW9,4,9,High,Desulfurispora,3023,1.6414050348703026e-05,1056154
70_HOW9,4,9,High,Pelagibaca,3913,1.6414050348703026e-05,1056154
70_HOW9,4,9,High,Serratia,8497,1.6414050348703026e-05,1056154
100_LOW12,4,12,Low,Thermithiobacillus,6697,1.6408462772625396e-05,1056214
118_HOW13,4,13,High,Collimonas,23766,1.6395759125889138e-05,1056250
94_HOW11,4,11,High,Methanosaeta,5316,1.639258938428956e-05,1056202
124_LOW14,4,14,Low,Mucilaginibacter,14025,1.6392286088208453e-05,1056262
4_LOW4,4,4,Low,Blattabacterium,2027,1.6385929520569662e-05,1056022
4_LOW4,4,4,Low,Brevibacterium,1792,1.6385929520569662e-05,1056022
64_LOW9,4,9,Low,Desulfatibacillum,5657,1.6382953626113595e-05,1056142
76_LOW10,4,10,Low,Asticcacaulis,8536,1.637241123185613e-05,1056166
82_HOW10,4,10,High,Arcticibacter,12703,1.6369836067005014e-05,1056178
10_HOW4,4,4,High,Melioribacter,4093,1.636737873737518e-05,1056034
